Liparis ambohimangana	0.49			8.96							46.04	48.13						0.03								0.05	6.65			24.51						34.2					8.16		10.7		14.69						13.44					41.07				3.87					26.05	48.51	35.59																20.46																	48.39
Epidendrum capricornu																																																																																																	19.09			
Epidendrum carnevalii																																																																																																				
Angraecum protensum						40.42		30.48	16.89								31.86			2.2			48.47			25.56				18.91						7.76			25.85	11.47	37.88	26.34		37.46	37.84						17.34		32.66		14.62				32.3	4.43			26.59			37.46			35.19						12.56			6.51		14.66			6.39							28.87				48.6						
Angraecum pseudodidieri							21.43							44.07	42.78	12.5									9.2						48.49		38.85						27.56			12.31	43.38	37.15		5.97								9.97							0.35				40.03		8.96			42.98			18.6		7.23					43.33		3.51					0.24					31.07				15.93		49.86		
Angraecum pseudofilicornu				16.99	43.56																						42.52																																											30.1												19.4						34.07						17.15						
Epidendrum cocoense																																																				34.55																																																
Angraecum pungens																																																										1.24	12.47												9.04							46.67									2.81													
Epidendrum criniferum																												42.22																																																																								
Angraecum pyriforme																	22.85				47.75		17.26														17.64																									3.36																												35.75										
Epidendrum diothonaeoides																																							48.65		19.04																													42.46																	23.94													12.28
Angraecum rigidifolium		29.86		48.74	2.26	8.47	7.61		7.03	12.16		8.65	11.57	4.02	13.06	1.72		29.33		41.68		16.9	5.34	4.99		27.27		32.46			1.92	28.21	33.28	28.59	37.74	36.89	5.53	22.57	48.69	43.95	36.58	17.43		48.48	0.56		5.36		27.11		0.13	3.29			11.32		11.62	4.15	21.12	23.91	45.62		6.56	9.85	15.77	25.25	21.32	21.49		18.7		9.0		34.61	20.05	9.18	22.02	10.8	8.68	4.16	23.76	31.56		49.43	33.51	12.07	32.96	30.64	3.88	1.19	5.65			3.74		5.9				0.52
Angraecum rubellum	6.29	4.79		10.84	18.25	15.4	44.36	13.34	15.69	12.23	33.27	16.56	36.79	8.56	6.36		4.64	20.11	16.42	43.89	0.88	17.15	16.05	0.63		3.01	34.49	24.76	22.9		15.4	4.97	33.23			9.79		21.74			18.83	26.45	46.34	11.72		34.52	31.17	4.83		47.44	2.72	16.64	27.34		19.28	28.03	2.76			8.0	3.72	34.55	12.28	12.66	1.36	33.64	3.94	28.87		14.25	11.87			21.01	31.6	1.1		42.59		40.45	48.17	0.65		6.75	14.2	1.67	25.64	8.51	4.56		8.54	41.9	15.88	23.32	12.74		35.39	11.69	49.52	15.63
Epidendrum geminiflorum																																																																37.18																																				
Angraecum sambiranoense		9.61		32.15		39.39		11.79		16.63							48.86	5.14											31.1			23.05			39.28				34.14			32.38						49.05	11.94	38.59															9.22			38.91	26.98		15.02		13.53		30.12			30.23				48.58			8.53	13.91			5.26						19.1			2.47		
Epidendrum gentryi																																																																																																				
Angraecum sanfordii			3.01						12.59		17.08					24.08			17.65							41.02	37.18		34.78		22.39				38.76	21.28								33.29	34.93		3.16		18.53	22.99						35.76									28.95					23.17		38.07	34.95		27.2		43.14					4.44			17.33		15.75			0.56	8.93									
Epidendrum hombersleyi																																			43.97								45.36	28.48																										49.76												40.29																		
Angraecum serpens	19.18	13.22	1.45	7.15	10.25	29.63	34.12			30.61	14.72	12.1	2.98	3.38				12.25	14.16		37.37	8.22	3.27	33.13		8.2	20.45	45.94	37.07	1.48	7.78	5.12	4.53	1.48	26.49			17.37	2.19	15.01		20.58	7.67	5.1		26.98		40.58	2.67	32.52	26.08	6.18		30.46	42.43	1.26		26.85	8.43	12.06	24.64	8.11		11.65		3.99	3.77	44.26	13.62		30.53			21.36	2.52			20.72	5.44	7.99	13.2	5.32		42.57	0.94	15.66	4.61	20.85		22.82	5.78	18.0		0.97		14.59	3.84	43.85	47.07	7.1
Angraecum setipes						42.0																																											37.53								31.22										31.13																								15.82									
Epidendrum insulanum					40.81																																											9.33												39.51																																								
Angraecum sterrophyllum	7.84			25.39	30.4	2.47		4.13		19.6	26.62	3.03	8.28	12.42	23.25	24.64	21.35	30.07		24.7	9.2	21.02	2.41	39.28	33.6	26.93	6.37		37.0	21.44	13.18	1.58	8.76		19.18	3.71	16.87	8.54	2.61		7.31	23.5	23.3		4.05		15.3	38.93	9.81				49.98	27.85	29.26	3.38	24.86	12.3	23.39	6.28		14.68	9.91		9.01	0.14	9.77		1.6	5.62	2.41		36.64	32.98	0.35		42.28	7.39	20.62	24.98	41.2					34.81	7.62	1.32		13.21	25.19		1.21	0.33	20.7	17.14		0.45	2.67	22.48
Angraecum subulatum																																																																																																				
Epidendrum microphyllum																																																																																																				
Angraecum triangulifolium			37.79					8.88				13.99		5.08			28.55								7.82																		30.68				12.0	7.96			21.34	33.03			44.99					38.93							6.62		32.04					6.71				14.86		46.64	18.39							33.32					10.43			37.15				
Epidendrum oerstedii																																																																																																				
Anguloa cliftonii	29.99	6.15	7.14	3.97	21.47	20.92	37.27	23.36	0.39	6.92	29.64	5.42	16.17			14.7		20.26		18.79		1.0	36.29	41.18	0.98	18.14	18.0	13.09	0.83		40.33	45.05	28.28	12.18	5.31	15.69	14.27	12.85	44.99	6.65	27.19	18.3	22.32	38.14	3.04	10.11		13.14	25.89	10.67		15.76	13.28	9.71		33.21	10.8				0.72	7.8	42.82	2.63		11.76	11.1	11.0	8.43	14.8	9.77			36.68	2.94	6.35		17.94	13.78	1.52	0.94	0.8		18.35		7.71	5.46	28.17		23.08	15.78		1.98			14.67	23.08	16.33	11.81	10.5
Epidendrum proligerum																																																																				17.07																						32.33										
Epidendrum ramosum																																																																																																				
Epidendrum syringothyrsus																																																																																																				
Epidendrum tigriphyllum				5.03							14.69	41.29	19.87		19.38												41.03						32.89		43.98	35.44															45.06				22.24		28.56					38.42	26.24				16.03	32.37		38.89	29.19							41.64		34.48											7.56			19.34		25.22		3.42		
Epipactis albensis																									27.09																																																																											
Epipactis gigantea														38.02																																																																																						
Epipactis greuteri							41.49	0.25		7.21							23.07	3.06		23.27	4.99				18.68				20.13		21.98	43.59			25.31							22.28				12.02	18.56			48.51							37.21					9.52					44.43				22.47					18.73							35.37					47.24					1.47							
Anoectochilus sandvicensis					17.7					25.71	41.63				44.77																				29.95																																							20.67										49.74	18.86															
Epipactis leptochila																																																																																																				
Epipactis muelleri																																																26.97																					46.92																															
Epipactis nordeniorum									28.37			36.88													19.2																			18.1		34.52										47.93																																												
Epipactis palustris																																																														8.52																																						
Epipactis phyllanthes																																																																																																				
Epipactis placentina										37.47						22.86		6.24		13.28						0.39							28.26		46.99									6.04			38.31	29.72	16.7		24.02			4.88	3.69						31.24								16.5												6.37		8.22	37.31		8.95					30.72			8.36			47.17			
Epipactis purpurata																		34.03																																																																																		
Epipactis troodi				27.6		20.36		34.92		22.9					23.66					23.0	21.48	33.31		23.07	11.45	24.31	10.3																	36.03		35.93														16.96	20.61																16.45						7.54									46.79		4.88	3.09			7.08		45.11
Epipactis veratrifolia																																			49.49																																																																	
Anoectochilus zhejiangensis	40.45		42.63				5.64	37.6	7.55			11.66	41.95	43.53		43.47			0.03	37.05									21.29				32.58						5.4					16.22	25.76		25.14		7.58		38.87	28.53										41.16	46.74							3.71	49.61				27.46		20.78	11.3		1.95					45.59				21.96	36.38	15.16						6.68			30.57
Eria bidupensis		43.85												7.42																	20.87		44.5		24.51		22.79												27.73	17.95	1.58	4.81	14.92		1.19			37.9								10.4				27.23			45.77	16.03	37.61					31.95								43.01	34.17	29.12						48.88	1.44		13.27	19.66
Ansellia africana																																														22.41																							9.36								44.61																							
Eria carinata																																																39.74																																																				
Erythrodes blumei																																																																																																				
Erythrorchis altissima																																																														41.68																									18.9													
Eulophia coddii				43.11				34.93													13.74					30.15						46.15	36.57				21.28		33.57		4.11			7.2	16.42	29.51						3.87		21.27				10.52		36.73								41.08				34.51			1.82								35.58				24.95			42.95				9.22						8.04
Eulophia fernandeziana							12.37	47.01	19.3	32.83		40.03	23.65	30.71					33.63					18.36							0.97		27.48									23.41			16.65			12.61	43.07	14.58					20.93					13.87	1.95			37.51										47.26			32.55		45.55		7.19	2.97													23.69	34.27		5.15		
Eulophia filifolia			8.66		9.73								35.25			40.4				7.28					2.47									14.55							33.78	14.46		48.11										29.05											23.95													23.01				17.72			16.15					39.8						25.52	1.4			
Eulophia grandidieri	6.91		10.27	11.09	29.38	34.91		17.48			0.28	8.02	10.89	21.19	10.58	12.83	6.63		13.72	1.89	12.52	36.48			16.44		49.45		43.26	2.24		40.0			26.64	1.4	44.97	3.84	28.19	4.61		5.4	24.19		15.84	31.8	25.57	4.43	6.54	1.53	22.32			40.68	24.0	6.31		47.99	17.91	37.53	0.86	18.28		35.41	34.19	16.7	24.04	0.11	12.28				5.67	28.75	9.66			1.31		4.12	13.44	26.13	3.86	1.66	6.41		0.5	24.0	3.02			33.47	10.34		22.22	43.77		40.27		14.64
Eulophia katangensis																																																													13.44																																							
Eulophia mangenotiana	23.42		30.67	10.38	20.95	17.18			9.18	19.41	2.99	0.97	1.97	25.08				25.46			32.58	36.36	3.25		15.5	9.17	20.11	30.77	21.76		15.0				13.22	13.05	7.66	0.1	8.61	9.08	16.38		23.91		10.28	1.68	26.82	44.72	20.41	42.37	16.37		1.86	16.6	9.58	9.4		37.47	13.17		1.41			38.38	6.19	28.53	17.99	33.71	16.6	35.73	23.67	3.21	9.64	23.48	37.58	1.84				21.26	3.32	44.45	9.79	11.32	22.29	26.74	18.94	19.13	3.81	17.72	0.11	1.18	11.26	24.22	36.24	2.97	17.13	6.34	47.44	45.02
Eulophia nervosa	22.55	33.75	2.49	6.19	11.9	7.88	17.37		7.6	17.23	45.2	4.56					1.41	0.89		27.86	14.85	1.88			11.6	3.84	0.12	3.6	4.48	45.4	47.65	1.42	13.73	19.9	29.22		11.19	28.15	8.84	6.55	7.35	26.31	2.96		6.45	5.32	5.84		23.58	6.41	7.65	12.65	32.96		1.27		40.99	5.33	12.61		13.61	16.59	34.43		0.91	19.14		43.47	9.67		18.28	16.99		8.03	17.99	2.59			24.95		36.74	33.97	1.86	26.3	29.34	27.99	0.09	31.23	30.31	22.27		24.65	20.43	23.95	14.54	6.74	2.36	5.93	1.84	17.59
Eulophia ramosa																																																																																																				
Eulophia reticulata																																																																																																				
Eulophia speciosa																																																				27.36						12.41																																										
Galeottia fimbriata																																																																																		23.58																		
Gastrochilus calceolaris		11.02		41.19	11.63	6.37	24.39		8.16			47.16		3.0	21.84	2.72			4.06	11.32	28.96	15.47			44.83	32.6	13.7	27.34	6.99		49.72	45.78	34.9		34.82	4.54	14.18	20.44	17.2	28.81	2.55		5.92	34.04	46.15		34.51	0.71	30.29	0.29			25.69	26.41	25.71	35.89	37.49	13.81		29.58	7.86		0.52			18.04	3.01	8.29	18.74	2.31	17.16	1.73	2.05	15.98	19.75	8.36			0.26	17.63	28.03	12.37			9.49	7.0	12.24		1.53	41.71	8.24	29.26	41.43			3.76	9.6	46.66	0.95	
Appendicula calcarata																																																																	30.06																																			
Gastrodia africana	3.07	38.84		0.89	43.91	14.83		3.07			14.77		43.0	17.7			38.83	27.26	26.74	8.01	4.49	6.07		24.69		6.95				15.6	5.53	26.64			22.14	21.22	27.43		16.84	16.29				17.8	20.73	24.22	3.01	19.74	43.01	27.37			2.19	16.96	34.1	8.77	35.36	22.67	15.47	36.47	21.1	14.47	0.24	7.84		2.13	36.04		0.7			17.58		13.97	7.49		49.57	48.12	17.85	1.67	2.8	25.81	3.83	12.68		8.2	21.47	27.08	19.69		43.77	32.23	18.51	16.73		1.89	5.83			
Gastrodia elata									40.39																																																		27.36																			17.31							48.57			34.39										22.94		
Gastrorchis tuberculosa	25.52	36.66	12.85			30.26	46.28									36.08											46.51						36.68	4.43			33.56						4.22			6.14	29.64	10.44			0.62	32.75		24.77	6.09								35.57	12.38										2.04	10.17				41.55	21.77	26.63								49.44					9.5			45.89			
Genyorchis platybulbon	10.85	18.03	16.81	5.0	49.68	1.89	5.32	40.2	7.44		17.15	18.05	43.12	12.37		1.23		30.58	14.13	13.49	33.34				32.62	34.69	20.45	17.4	36.69	21.53	24.15	29.05	5.77	2.35	7.5		12.07	38.73	16.05		3.07	13.04	0.75	24.53	2.47		25.57	9.92	1.56	3.27		22.48	12.58	10.42	0.07	23.1	18.42	32.48	10.79	15.88		31.07	7.69	44.64	33.95	13.64		37.78		26.28	31.67		1.8	41.93		35.49		22.4	2.45	21.19	33.52	10.93	44.92	41.33	35.65	5.48	28.95	3.9	20.84	49.01	2.67	5.88	23.07			10.53		1.9	11.87	4.79
Geodorum recurvum													18.82				16.18																																																														18.41																					
Glomera compressa																																																							8.85																																													
Glomera oligantha																																																																																																				
Glomera uniflora			28.67																																																																																																	
Gomesa sessilis																																																																																																				
Gomesa silvana					13.74	21.76			22.5	34.77	20.71							4.36		21.97			9.2						15.71	16.03			6.05	25.84	20.51											13.16	11.96			5.72					15.86								22.08								9.94	0.42																42.3										33.08		
Gonatostylis vieillardii												45.74																		14.88									47.87																																					48.06																21.57								
Gongora arcuata	18.75																													13.47	4.19						36.3																																													31.48									48.41									
Acianthera hondurensis																				27.99							19.76																																																																									
Gongora portentosa																																																																															18.98																					
Goodyera flaccida	5.47		11.08	46.29	19.71	0.72	2.88	18.38		28.46	12.0	26.98	1.61	47.49	2.0	43.9	22.66	1.83	30.31	3.13	7.42	22.96	16.23	14.61	2.12	12.59	15.98	18.63			41.46	1.27	33.18	30.12	23.67	41.54	17.68	4.39	25.17					8.83		46.48	25.01	2.03	32.15	48.6	1.78	3.71	11.69	28.37	19.62	10.87	29.01	18.81	34.5		15.91	24.45	27.32	37.95	8.75	6.52	3.32	8.84	34.59	14.2	16.21	16.03	32.68				23.8	32.88	11.45	27.62	38.78	17.15	2.56	16.63	10.17		15.79	1.74		37.75	4.05	12.11	3.32	11.47	23.82	1.97		12.59		2.26
Goodyera macrophylla	40.97		0.64	17.42			26.85	1.51		4.82				23.57	40.39	45.33		26.77	5.01	3.45		29.81	3.09				28.76			1.64	29.7		11.88	12.99	36.68	5.57	29.45	13.68	2.82	2.84			23.43	41.55	21.89	14.52	23.01	48.11	6.18	21.54	3.32		4.2	20.61	15.46	23.83	13.89		11.52	7.14	1.42	11.76	28.29	17.13	6.93	27.31	4.46	2.88	42.19	19.02	1.4	38.35	23.85	34.08	12.72	9.35	17.87	4.33	3.88	25.62	6.97		10.04	39.0	8.2	48.93		2.39	13.48	28.65	14.57	3.92	6.9	17.42	42.65	30.58	8.54	32.9		26.14
Appendicula longirostrata																																																																																																				
Goodyera perrieri		10.69	8.16			14.49	22.52	4.14		8.95	17.26	12.25	29.47		46.41		0.35		16.42	3.34	11.23	42.78		0.9	20.04	21.15	4.88	24.1		16.65	48.34	9.78	0.22	9.78	13.3	26.42	12.78	3.49		20.26	38.97	14.4	19.1	38.45	13.08	12.41	12.06	28.62	17.2	29.61	11.3	18.79	23.99		7.84	14.07	20.65	1.12	12.3	3.03	7.46	0.0	42.75				9.22	0.71	9.66	2.11	8.55	10.32	17.95	24.28	9.08	19.31	48.34	6.87		2.41		41.03	18.17	32.74	49.71		1.08	6.76	22.89	33.53	41.45	3.93	25.99			21.93	43.22	27.52	21.62	26.26
Graphorkis medemiae		38.52	24.23	32.84	18.74	10.55	6.76		9.64	19.33				3.45		19.28	31.49	0.25			2.96		1.09	8.55		4.09	27.25	8.08		49.39	8.63	4.18	0.24	0.37	34.54		5.17	13.76		13.42	3.11		12.12	6.65		0.68		40.75	8.79	4.18	24.51	10.08	11.87	32.05	37.28	21.18	36.37	41.41	48.71	16.88	17.32	13.1	39.27	7.0	10.37	30.91		44.47	22.8	9.24	21.52	48.49	29.42		2.16	17.39	21.61		39.32	9.17	12.2		7.17	16.5			0.27	1.24	1.71	1.14	48.36	7.65		11.06	1.46	3.57	28.69		5.55	7.23
Grosourdya quinquelobata																																																																																																				
Gymnadenia crassinervis					27.89	21.19						26.01				5.12									4.69		30.28	5.42	0.39	6.06		48.01			25.5	6.6									16.24							39.36																		9.9								12.17				0.26			30.93	26.62	11.6		13.01			44.44		25.31				8.28		
Gymnadenia frivaldii																																																																																																				
Gymnadenia odoratissima																																																																																																				
Gymnadenia rhellicani																																																																															38.82								47.02													
Gymnadenia runei																																		36.25																																39.61							38.58																											
Habenaria armatissima																																																																																																				
Habenaria backeri			10.62		47.36				46.75				46.34					2.0			6.51						3.23																8.35												40.38	21.68		1.76		2.82							32.53			4.04					16.31	19.08	12.41		43.46	43.96		5.58																8.74		
Habenaria batesii						0.57				8.34	23.02		20.89			37.7	29.38	16.78			38.02			18.43																							19.28		42.33											16.92														26.69						47.72	23.08			41.01									1.25		33.84	11.77			40.65	13.16
Habenaria delavayi	1.9	36.78							34.75																				30.08																							13.01							27.91																																									
Habenaria dusenii																																																																																																				
Habenaria finetiana													43.06																				46.41															40.6																						11.98																								31.2						
Habenaria fordii																																																																													23.92																						17.34	
Appendicula tenuispica																																																					28.94																																															
Habenaria glazioviana																																																																																																				
Habenaria holotricha			34.67	9.66																	15.11										11.44						9.37			11.55			2.49				31.13						47.56				18.52								4.33					14.58								16.59							48.99						32.12									
Habenaria isoantha					35.2			11.12					47.23			7.18									37.42	43.13													18.66	14.31												22.27						27.18				31.27			36.91				33.46			47.81			17.99						47.69	33.44					7.97			48.57			5.93							46.77
Habenaria jacobii	11.21	6.59	38.66					32.13					5.94		37.16			4.38							27.31				7.22					32.63					4.22		16.12	9.31		24.69	12.86	36.76					43.82			11.81							30.57					42.82			17.68			38.7			28.1					30.48	29.61							22.75						47.86						43.64
Habenaria jaegeri	21.93	16.97				43.07		34.18	16.05					16.05						5.3			42.59										23.94	40.78		37.65					1.56									19.09		37.64		9.39								16.82																					35.44				0.74			15.22			49.07	36.71					24.12	25.84
Habenaria leptoloba				12.02										11.75							2.12						0.98		39.62							27.21	17.71					11.62		1.71				5.03	33.76						31.78				0.3	36.19		49.59	30.42	24.36							42.69							7.35			40.5		6.78	7.94		34.74											17.29			
Habenaria leucoceras	9.98					20.04	11.86								19.7				38.71												25.07							12.9	15.89							47.3															14.82					25.0			41.93			39.99		26.12			29.93			26.08			0.96	8.56				29.27		19.19				46.21		32.42				
Habenaria macrostele																																	8.32																																	28.27																																		
Habenaria mairei																			13.13													42.19											26.27																														10.05																								42.14			
Habenaria maitlandii		34.15	20.99	34.82	10.84		6.46	3.7					38.61	20.87	2.77			26.9	24.22		21.01	14.65	4.87		36.28	25.64	13.49		16.34		13.9	12.27			39.14		43.5	10.15			11.4		4.83	6.14		4.42	34.93	25.8	3.36	12.31	14.51	8.76	1.04	1.72	29.26	11.61		40.66	5.12	10.32		24.87	36.37		5.86	13.86		23.8	5.77	11.54		30.74	26.63	17.44		2.68			20.66	5.38	3.36	8.27	28.2	15.54		16.79	16.34	7.53	45.06	43.02	17.92	15.11	2.51	8.02	7.47		23.58	38.62	47.66	16.44
Habenaria microceras																																																			42.22																																																	
Habenaria monorrhiza																																																																																																	41.47			
Habenaria mossii							26.11		37.83	35.85					1.71			12.4				36.88										6.34			33.97								44.01	9.04	44.85				48.94	2.63				5.09		26.58	1.76		0.26	40.17	24.76										2.05						3.07						44.13		30.71		35.78								22.3		29.32			
Habenaria nigrescens														21.83								6.99												25.9	14.68																																																																	
Habenaria obovata																									47.08					24.6																							18.57			47.76																	12.2																								14.19			
Habenaria parviflora																																																																							25.35																													
Arethusa bulbosa																																																																																																				
Habenaria plectromaniaca						23.19									39.18																																			24.37																					24.52																		32.61											
Habenaria pleiophylla																																26.77																																																																				
Habenaria retroflexa																																																																																																				
Habenaria richardsiae		17.16		6.07			22.32	28.97	41.67			17.68							34.01			2.58		35.97		45.55								9.54	39.37			36.66	7.54					21.38		29.92	12.8									13.03		12.9			40.77		23.51			11.65	1.61	21.72	38.35		0.24	38.71		35.5		13.49																								37.31
Habenaria siamensis																																6.91															6.78		12.91																																										18.48									
Habenaria socotrana																																																																																									42.44											
Habenaria stylites					28.66																																														24.79										28.66	11.88																		49.83									37.03											
Habenaria supplicans					35.98																																																40.17																																															
Habenaria thomana		5.1				47.87																								37.84	11.95																												12.22														8.23			27.46																31.88								
Habenaria tianae								15.8							5.85		27.8								9.51								21.64						26.37	23.14	2.41				5.72	21.48						36.23		6.81	9.21			41.19			24.23					10.18					42.67				5.33	4.76		20.27				5.5					23.7				17.48			5.19					43.29	
Habenaria tridactylites																																	44.03																																																																			
Habenaria virens																																45.72																										20.6																			26.55																							
Hammarbya paludosa																																																																																																				
Helonoma bifida																											34.75																																								33.06																																	
Hemipilia flabellata																																				45.63																				39.01																		41.5																										
Hemipilia forrestii									21.44																																					45.34																		33.15															48.27								14.73													
Hemipilia henryi						37.33				18.06								20.83						12.72			22.98		14.38	4.72					37.28					0.32			38.12					11.04				9.53			35.19	6.99	39.86	18.97		8.16											40.21										30.93		44.27		33.82	12.41		27.07	23.74					41.55		23.42				
Hemipilia limprichtii		4.7																															15.97		17.44														13.45																															23.54						28.91							46.81							
Herminium ophioglossoides																			19.28										30.03																												37.29						42.92															39.31					19.39							23.19										
Hetaeria heterosepala																																																																																																				
Hexalectris revoluta	33.99	7.54	36.74	7.26	0.86	13.21	15.28	5.45	19.22	42.1	12.71		21.71	6.09	5.7	19.98		44.5	30.99	3.23	45.16	41.26	17.14		30.06		10.17	9.58	20.9	48.21	10.8	3.53	8.34	32.57	34.54	1.25	3.93	45.23	20.81	6.54	11.92	8.02	17.86	24.54	47.53	27.25	10.27	1.82			28.95	23.19	44.18		1.25	3.2	33.39		30.33		43.19	25.7	5.37	25.49	14.04	14.57	23.14	0.11	44.74	6.46	10.6	38.87	6.72	22.07	6.51	14.24		42.53	7.75	9.48		41.74	19.11		7.96	9.45	20.7	17.17	21.12	1.14	45.8	2.52	26.37	36.76	14.71	0.23	13.2		21.74	8.07
Hexalectris warnockii					22.71	33.75					31.16																			31.62		9.98		2.35	2.14			44.96														22.33													3.46			23.71					37.72	6.3							19.25			46.11		23.55			6.51											
Himantoglossum adriaticum																																																									46.24																																											
Himantoglossum metlesicsianum					0.64										43.8	25.88			6.45				14.43		26.5							27.4	4.43					9.73	6.99		13.59								38.14		37.48		44.17							29.96	16.52				0.37	23.97		48.57															4.62		10.62						7.6	41.91			12.09					38.79
Holcoglossum quasipinifolium		1.6		49.99	37.96									17.54										33.22		35.01											12.34			14.61		15.0			45.06									48.09								15.0				29.3					23.87				10.9			42.81				48.49										26.71								
Holothrix filicornis																												36.05																																																																								
Holothrix socotrana																22.02																				21.31					27.4							49.55												30.25					12.11											34.14								21.7				29.87												
Huntleya burtii																																																																																																				
Huntleya vargasii																																						47.73				30.33						46.75											44.79																																							39.76		
Isotria medeoloides								3.05																																																																																					35.28					34.69		
Jumellea anjouanensis				21.21				38.89	16.44	49.89								1.21	4.81			6.1																				34.92		14.09	20.22	21.8					37.21		45.92		7.56			49.82									0.03				20.72		36.77			38.19				17.06	29.31		39.46					31.62			11.77	7.69	32.91				12.12		3.71	
Jumellea stenophylla																																																														36.85																																						
Lankesterella gnomus																																																																																																				
Leochilus leochilinus																																																																																																				
Lepanthes binaria	4.55				14.98		40.02	32.83	35.1								24.35			45.95		7.28	37.21															18.42		16.75	33.12	0.49		37.45							24.11			10.07											46.83		16.57	38.42	39.51	8.79	46.43				10.76					32.23					16.86							41.86						13.42		
Lepanthes lindleyana																																																																																																				
Acianthera malachantha																																														46.89	30.47		46.78																																																			
Barbosella geminata					20.28																																																					35.21																																										
Lepanthes mucronata																																																																																																				
Lepanthes prolifera	18.55																																																																															12.71																				
Barkeria naevosa																																																																																																				
Lepanthes sinuosa	1.48	0.32	16.14	5.64		11.96	30.14	46.04	10.11	40.36	43.47	4.55		4.64	15.92		1.43	9.12	3.12	48.45	6.04			10.46	18.49	22.66	3.09	49.88	12.42	6.08	4.7	2.96		19.12	19.24	16.28	29.48	30.86	10.48					6.12		7.42	19.3	7.6		6.17		15.05	7.49	6.96		13.14					40.92	11.8	35.24	4.7	45.5	3.58		1.73	3.5	47.58	31.8	35.54		9.64	2.6		6.38	47.7	27.09		6.85	13.05			44.43	6.17	25.18		36.15	27.87		23.67	0.43	6.45	0.35			46.01		9.08
Bartholina etheliae												29.08																		7.49								44.93				2.21									2.85											33.53																																		27.13				
Basiphyllaea corallicola	3.87																																																																																																			
Aa trilobulata																																																																																																				
Aeranthes peyrotii							45.57		23.08	16.38	32.34		30.35						14.44		4.37		32.32	42.3	3.96				14.61								11.73	11.92					11.91											20.14					2.29		23.8								28.69	2.19	33.59			42.28					33.56	20.46							3.62		12.32								19.0	39.63		48.75
Angraecum erectum														2.28							45.03															6.92																																	4.89									19.7									18.65							40.27						
Angraecum lisowskianum							36.96		44.4															30.92			38.77				22.06		13.99		15.81	19.55	47.04	23.58					13.95	28.27		48.58			25.85			26.44			48.8									10.17								36.57													18.2	20.74										44.03		25.16	5.89	9.58
Appendicula celebica						42.17		19.79				14.38							39.97							11.15												47.88														13.61		21.61				43.6					20.59			16.3	16.17				37.0	8.29		4.48				39.2					31.82					49.96		11.26	30.35									6.8
Barkeria whartoniana																																																																		47.09																																		
Batemannia leferenzii																																																														13.46																																						
Bonatea rabaiensis				24.01						4.63	37.78																						13.91					14.31					23.09	26.41	39.41		7.11						0.39	3.35						42.62	19.16	19.58			29.34			7.91	7.64										2.61		42.04				46.98						19.32					31.43	1.07			
Brassia thyrsodes																																																																																																				
Bulbophyllum bulliferum																																																																																																				
Bulbophyllum cyclophoroides	39.11	19.22	7.26	18.87	9.37		7.4	19.03	44.13	12.44	20.81	25.21	35.8	22.96	23.92	18.5	29.37	24.16	32.94	31.22	7.36			27.48	45.81	39.61	15.81	3.83		2.54		19.17		6.1	9.08		10.88			0.34	5.43	12.4	4.9			35.46	11.55	11.01		8.7	32.7	4.69	38.09		16.89	8.94	10.43	35.53		2.78	14.23		23.22	0.29	12.5	1.57	4.91	0.13	39.3	3.24	39.42			3.6	37.64	24.08	42.33	13.5		2.61	15.35		26.05	35.86	8.05	44.1	2.68	7.92	5.34	4.44	15.74	13.29	18.86	15.44	8.98	0.31		40.88		
Bulbophyllum dischidiifolium																																																																																																				
Bulbophyllum insulsoides	36.25										1.03		7.48				43.64		34.21		25.89				44.93			44.67			6.58		41.23	36.36			1.34	36.37	8.09		6.38				31.3		36.77		35.88	16.24	43.68		31.0			8.84	19.1						46.61				24.74											29.05					24.27			11.44								22.14			21.16			39.6
Bulbophyllum leptochlamys						45.74		36.99	45.24																				48.93				34.14	8.44		14.93				16.4				17.33					32.96						40.06	25.46				44.42			27.65				46.15		0.86		14.09		40.92						48.37				10.31															33.79		
Bulbophyllum macranthoides																																																																																																				
Bulbophyllum moldenkeanum	3.43		12.24	14.98	35.48	47.1	2.57	3.54		8.49	17.6	36.57	21.46	19.09	32.98	11.89	7.58	17.76	32.3	3.21	33.72	34.43	8.7	25.93	8.09	40.13	5.08	1.72	15.02	22.89	15.1		49.96			10.89	3.65		1.82			26.28	4.59		9.69	1.25	10.4	29.33	28.87	8.01	13.87	5.22	0.46		20.44		18.53	29.94	9.08	15.85	4.28	6.57	7.15		15.07	3.88	13.91	6.66	17.22	2.19	20.96		21.74	0.4			23.46	14.83		8.02		46.4	17.55	20.8	46.65	3.08	2.4	29.41	47.09	32.87	7.48		6.15	15.57	10.81		7.42	3.84		
Bulbophyllum septemtrionale	30.62		2.23			0.85		44.09			16.95				13.24			0.13		5.31	34.0			40.58		9.16		1.93																		34.93							39.34				18.48					7.18		14.89		24.83	38.06				45.35		41.97					20.38		41.9				16.13		26.73	35.31						33.42				30.93			
Caladenia versicolor																																																																																																				
Campylocentrum ornithorrhynchum																																																																															13.75																					
Catasetum macroglossum															41.61																																																																																					
Cheirostylis thailandica	46.1			43.8										47.96	49.34	3.81		7.78			41.56										2.66	2.99						17.73										46.66										31.91		48.23						4.66	6.97	7.56				20.68							18.04		44.19	32.61																	2.61	
Chiloglottis gunnii																							40.93																																																																													
Chiloglottis trullata																																																																																																				
